seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
40,-0.797908962,0.640213966,0.671094,1.313134432,9.70595932,0.526524246,-0.086208291,0.146683902,-0.151799902,0.749053955,0.650950015,0.103578925,0.076612063,-0.37335971,-1.42706275,3.030290127,-1.672485352,881.0722046,0.363709033,10.62173939,1.191625714,-0.083688475,0.143553227,-0.16737695,0.363709033,10.62173939,1.191625714
40.1,1.4449054,5.082324028,2.286607981,1.123371601,9.723361015,0.708912671,0.06223185,0.481437802,0.7015782,0.740458131,0.654876828,0.130242094,0.092887491,-0.565267444,-1.434722781,2.900146723,-2.409667969,881.1710815,2.210968018,14.67757416,2.981456995,0.06475167,0.478307128,0.686001122,2.210968018,14.67757416,2.981456995
40.2,-0.19850716,0.870652199,-0.266689062,0.756128609,9.732453346,1.027762771,1.029230833,0.783815861,0.364991695,0.73193109,0.670252383,0.116431691,0.053185765,-0.891832411,-1.441513181,2.487109184,-0.961791992,880.9960327,0.483350188,10.44467068,0.86380899,1.03175056,0.780685186,0.349414647,0.483350188,10.44467068,0.86380899
40.3,-0.461719096,-2.140179634,-0.621419907,0.453304738,9.61784935,1.941799164,0.989524603,0.855897903,0.42302385,-0.720312178,-0.679920316,-0.120885685,0.017087352,-1.331819892,-1.366530657,1.965954185,0.945922852,880.8522339,-0.023928227,6.92243576,1.196411371,0.992044389,0.852767229,0.407446802,-0.023928227,6.92243576,1.196411371
40.4,-1.147680759,-3.131590366,-1.879388928,0.409957826,9.274860382,3.158077955,1.521587849,0.545578599,0.129197896,-0.716480553,-0.677473247,-0.140602455,0.088975087,-1.439514279,-1.239964843,1.776117921,1.500854492,880.7321167,-0.861416161,6.388836384,1.292124271,1.524107575,0.542447925,0.113620847,-0.861416161,6.388836384,1.292124271
40.5,-0.909915328,0.274680138,-1.15133357,0.255320489,8.809626579,4.30066061,1.017624378,0.111864612,0.246483937,-0.701601803,-0.675880671,-0.173688188,0.144127086,-1.511498094,-1.115957499,1.673008204,1.286865234,880.7943726,-0.346959293,9.3367939,3.357130051,1.020144224,0.10873393,0.230906889,-0.346959293,9.3367939,3.357130051
40.6,-0.073199257,5.127779961,-0.813908815,0.252397329,8.683208466,4.55066824,-0.250530928,0.091706075,-0.18234314,-0.69679445,-0.676530361,-0.172478229,0.162833795,-1.515389204,-1.087441564,1.636561513,0,880.8930054,0.909272611,13.62951756,3.684946775,-0.248011097,0.088575393,-0.197920188,0.909272611,13.62951756,3.684946775
40.7,4.026525974,0.331927299,1.108518839,0.491535425,9.146345139,3.670260668,-0.847345829,1.125900149,-0.258090377,-0.711571634,-0.67366761,-0.145294935,0.118463673,-1.431400061,-1.185233593,1.759973049,-0.776733398,880.9984741,4.630111694,9.243474007,3.811766386,-0.844825983,1.122769475,-0.273667425,4.630111694,9.243474007,3.811766386
40.8,0.242953062,-0.809060097,-0.200130701,1.004820943,9.375612259,2.694182873,-0.98967731,-0.055512335,-0.435852021,-0.735807419,-0.662778854,-0.097429849,0.099091098,-1.213815689,-1.273207784,1.925401092,-1.328979492,881.0353394,1.127019525,8.307880402,2.785245657,-0.987157464,-0.058643021,-0.451429069,1.127019525,8.307880402,2.785245657
40.9,-1.78427279,-3.555032253,0.005860686,1.338810325,9.603606224,1.465853214,-1.400789261,0.210824713,-0.242818743,-0.75166142,-0.655192792,-0.049619619,0.057144344,-0.830664575,-1.366950631,2.300231457,-1.289428711,881.0536499,-0.366101861,6.065805435,1.452443361,-1.398269534,0.207694024,-0.258395791,-0.366101861,6.065805435,1.452443361
41,-0.116363406,-0.708978653,2.378443241,1.49246192,9.681438446,0.56727314,-0.705014288,-0.528321683,-0.101708986,0.758889735,0.649156988,0.042492855,0.020312594,-0.299697876,-1.407990694,2.921274424,-1.299926758,881.0324097,1.361516118,8.537590981,2.967100143,-0.702494502,-0.531452358,-0.117286041,1.361516118,8.537590981,2.967100143
41.1,-0.72250998,1.669178009,1.018757939,1.537293315,9.68069458,0.327956051,0.038408123,-0.462348282,0.034513861,0.760007262,0.647906661,0.047854178,0.030347884,-0.209787935,-1.410351276,3.042816639,-2.045043945,881.1344604,0.937986493,11.60279655,1.325623751,0.040927939,-0.465478957,0.018936807,0.937986493,11.60279655,1.325623751
41.2,0.948605001,4.992321014,0.766918242,1.008282781,9.723744392,0.776253164,0.593684196,0.215100765,0.78771013,0.742186666,0.665593445,0.074681297,0.023812696,-0.656101346,-1.440673113,2.625191689,-2.385864258,881.1488647,2.036292076,13.55055428,1.674975872,0.596204042,0.211970076,0.772133052,2.036292076,13.55055428,1.674975872
41.3,-0.017168462,0.734612465,0.790724039,0.512029886,9.657617569,1.624388099,1.184390426,0.314671725,0.394924074,-0.722918808,-0.681259394,-0.098890655,0.016308526,-1.265440702,-1.396235108,1.993454099,0.066162109,880.9733276,0.574277461,10.16710377,2.65364027,1.186910272,0.311541051,0.379347026,0.574277461,10.16710377,2.65364027
41.4,-0.315095484,-3.149534702,-1.297420621,0.410185218,9.47154808,2.682460785,1.065271854,1.003116369,0.260533839,-0.715100706,-0.684778869,-0.100342184,0.096669704,-1.410789251,-1.290485501,1.752302647,1.202270508,880.7640991,0.081355967,5.795416355,1.088734269,1.067791581,0.999985635,0.244956776,0.081355967,5.795416355,1.088734269
41.5,-1.271355271,-2.2732234,-2.092980862,0.409738183,8.977869987,3.924330235,1.530750751,0.265802532,0.204334274,-0.702339292,-0.681204557,-0.123763382,0.166163728,-1.466763377,-1.15671885,1.61354804,1.741333008,880.7077026,-0.909272611,6.932007313,1.9812572,1.533270597,0.262671858,0.188757211,-0.909272611,6.932007313,1.9812572
41.6,0.06153132,2.480755806,-1.198888302,0.223715097,8.533704758,4.826617241,0.69508779,0.132634014,0.218384162,-0.683143616,-0.682970941,-0.148810029,0.211473644,-1.524479389,-1.055599332,1.525437951,1.101928711,880.7748413,0.954736233,11.88514996,3.632304668,0.697607577,0.12950334,0.202807114,0.954736233,11.88514996,3.632304668
41.7,1.972773075,5.529511452,-0.239658356,0.234050184,8.58422184,4.736592293,-0.818635166,-0.976696432,-0.55558151,-0.685011387,-0.682708919,-0.148394629,0.204253808,-1.522700191,-1.066153049,1.53514564,0.182373047,880.9276733,1.957328916,13.67737389,5.034498692,-0.81611532,-0.979827106,-0.571158588,1.957328916,13.67737389,5.034498692
41.8,1.635934114,-0.262433052,-1.617429256,0.613920271,9.107958794,3.755598307,-0.990288138,0.606665075,-0.224492803,-0.709074736,-0.676793933,-0.111285791,0.153287515,-1.401106,-1.173807979,1.680351377,-0.716064453,880.9696655,1.220339537,9.422935486,1.749153376,-0.987768352,0.6035344,-0.240069851,1.220339537,9.422935486,1.749153376
41.9,-0.003192723,-2.134124756,0.248025656,0.622697592,9.487123489,2.406219482,-1.504636288,-0.896062255,-0.298407435,-0.723412156,-0.67837131,-0.086151786,0.088864803,-1.321591973,-1.314822674,1.816131592,-0.686889648,880.9703979,0.574277461,6.999006271,2.584248543,-1.502116442,-0.899192929,-0.313984483,0.574277461,6.999006271,2.584248543
42,-0.875126183,-2.494288921,1.705977559,1.034700036,9.678746223,1.192330122,-1.156443357,-0.608344972,-0.710130334,-0.73431474,-0.664707005,-0.073549658,0.013323679,-0.856060326,-1.409110904,2.376868725,-0.750366211,880.9733276,0.270388961,7.424928665,2.998206854,-1.153923512,-0.611475646,-0.725707352,0.270388961,7.424928665,2.998206854
42.1,-0.795365453,-0.860759735,2.221493244,1.47386682,9.694587708,0.287289202,-0.623158455,-0.074449144,-0.176234484,0.757017612,0.650845468,0.053865626,0.045503963,-0.115599573,-1.418910384,2.829432011,-1.244506836,881.0656128,0.593420029,8.444271088,2.242074728,-0.620638609,-0.077579826,-0.191811547,0.593420029,8.444271088,2.242074728
42.2,-0.694542408,2.908195496,2.230335951,1.441175103,9.699455261,0.118217088,0.078725196,-0.706694186,0.231823191,0.753850758,0.649318933,0.070038795,0.068512291,-0.081844985,-1.422803998,-3.021626234,-2.214233398,881.1303101,0.827916622,12.86859989,2.52682066,0.081245013,-0.70982486,0.216246128,0.827916622,12.86859989,2.52682066
42.3,-0.207400322,2.146875381,-0.352768809,0.93246913,9.743533134,0.474204242,0.718300641,1.130787015,0.611170232,0.739129663,0.66955173,0.066237591,0.03507147,-0.470461875,-1.457279086,2.812237501,-2.150756836,881.1759644,0.366101861,11.66740322,0.16031912,0.720820427,1.127656341,0.595593154,0.366101861,11.66740322,0.16031912
42.4,-0.482323676,0.506437302,0.122090936,0.540894985,9.676602364,1.49706161,1.258305073,1.146669507,0.564133644,-0.725569546,-0.683379531,-0.072602205,0.033567421,-1.224086523,-1.407758832,1.974292636,-0.491455078,880.9457397,-0.098105729,9.889535904,1.445264935,1.260824919,1.143538833,0.548556566,-0.098105729,9.889535904,1.445264935
42.5,-0.477147907,-3.528657913,-2.087844849,0.225105599,9.463449478,2.812683344,1.474551201,0.604221642,0.452956229,-0.70262152,-0.694757581,-0.076385505,0.123705961,-1.483151913,-1.279310346,1.610031128,1.553710938,880.7846069,-0.313459754,5.62791872,0.70348984,1.477071047,0.601090968,0.437379181,-0.313459754,5.62791872,0.70348984
42.6,-0.909297168,-0.544054985,-2.046923399,-0.024736272,8.993868828,4.148394108,1.550909281,0.159512073,0.377209008,-0.684039831,-0.69909656,-0.111916088,0.175579876,-1.577124357,-1.160792589,1.472476006,1.828491211,880.6969604,-0.997807026,8.511270523,2.330609322,1.553429127,0.156381384,0.36163196,-0.997807026,8.511270523,2.330609322
42.7,0.208736688,3.676839828,-0.023783684,-0.237606585,8.58234787,4.737934589,,,,,,,,,,,1.371337891,880.791687,0.478564531,12.6245327,4.811966419,,,,0.478564531,12.6245327,4.811966419
42.8,3.542747974,5.212091446,-0.093809605,0.052561726,8.955004692,4.249806404,,,,,,,,,,,0.050292969,880.8876343,2.983849764,13.16291714,4.02712059,,,,2.983849764,13.16291714,4.02712059
42.9,-0.38534078,0.016812325,-1.754098892,0.40878588,9.346876144,2.939250231,,,,,,,,,,,-0.55480957,880.9594116,0.500099957,9.353543282,1.378265858,,,,0.500099957,9.353543282,1.378265858
43,-0.347740084,-3.016109943,0.841113806,0.773089826,9.6070261,1.810462952,,,,,,,,,,,-0.612915039,880.9586792,0.294317186,6.42472887,2.550748825,,,,0.294317186,6.42472887,2.550748825
43.1,-1.212005973,-2.397720337,1.401895761,1.327819228,9.693086624,0.664898336,,,,,,,,,,,-0.673706055,880.9894409,0.205782741,7.334001541,2.009970903,,,,0.205782741,7.334001541,2.009970903
43.2,-0.982028723,0.135255814,2.008274078,1.589960933,9.681360245,0.082580157,,,,,,,,,,,-1.717407227,881.0770874,0.602991283,9.537791252,1.940579176,,,,0.602991283,9.537791252,1.940579176
43.3,1.385576487,5.248013496,2.081022739,1.322638035,9.713502884,0.262449056,,,,,,,,,,,-2.541870117,881.1793823,2.885744095,15.00060558,1.892722726,,,,2.885744095,15.00060558,1.892722726
43.4,-0.051609993,0.5822649,-0.518031836,0.769093931,9.748016357,0.745027304,,,,,,,,,,,-1.191650391,881.0206909,0.729810894,10.22931671,0.373280346,,,,0.729810894,10.22931671,0.373280346
43.5,-0.619209051,-1.385893822,-0.871398926,0.491289377,9.602879524,1.927103996,,,,,,,,,,,1.059570313,880.8588257,-0.062213387,7.439285755,0.904486954,,,,-0.062213387,7.439285755,0.904486954
43.6,-0.649515629,-3.50322485,-2.142740965,0.196568623,9.298395157,3.414447546,,,,,,,,,,,1.61706543,880.7194214,-0.693918586,6.017949104,1.308874011,,,,-0.693918586,6.017949104,1.308874011
43.7,-0.603454113,1.015528679,-0.83973074,-0.300569952,8.632050514,4.64411068,,,,,,,,,,,1.450683594,880.7619019,-0.75134629,9.887143135,3.9170506,,,,-0.75134629,9.887143135,3.9170506
43.8,0.662890494,4.28128624,-0.113790035,-0.262417078,8.476289749,4.924839497,,,,,,,,,,,0.499389648,880.8392944,0.787238657,12.80638695,4.881358147,,,,0.787238657,12.80638695,4.881358147
43.9,3.783311367,0.282569885,-1.084431171,0.100067988,8.990917206,4.102632523,,,,,,,,,,,-0.200805664,880.9315796,3.364308596,8.621339798,2.591426849,,,,3.364308596,8.621339798,2.591426849
44,-0.43146503,0.061095238,-0.589577913,0.535692513,9.326446533,2.983422279,,,,,,,,,,,-0.412109375,880.9371948,0.406779855,9.731609344,2.87856555,,,,0.406779855,9.731609344,2.87856555
44.1,-0.939795673,-3.023037434,1.207117558,1.026147723,9.600718498,1.715693712,,,,,,,,,,,-0.544311523,880.9584351,0.016749758,6.577869415,2.739781857,,,,0.016749758,6.577869415,2.739781857
44.2,-1.4488976,-1.606439114,2.215277195,1.44256413,9.681945801,0.591027975,,,,,,,,,,,-0.729248047,880.9711304,-0.0526421,8.121239662,2.873780012,,,,-0.0526421,8.121239662,2.873780012
44.3,-0.877836406,0.962309837,1.870879054,1.495369315,9.691886902,-0.048199717,,,,,,,,,,,-1.638183594,881.1185913,0.677168787,10.15035343,1.339980721,,,,0.677168787,10.15035343,1.339980721
44.4,0.907749772,4.086146355,1.534516692,1.220803022,9.729952812,0.089735299,,,,,,,,,,,-2.526000977,881.1637573,2.151147604,13.94058514,1.105484009,,,,2.151147604,13.94058514,1.105484009
44.5,-0.059402347,0.417878151,-0.418318272,0.569201648,9.765342712,0.696042359,,,,,,,,,,,-0.951171875,881.0802612,0.361316234,10.25324535,0.516849697,,,,0.361316234,10.25324535,0.516849697
44.6,-0.114550188,-0.953091621,-0.59383893,-0.052862816,9.614086151,1.933119893,,,,,,,,,,,0.393798828,880.850769,-0.102891371,7.836493969,1.270588875,,,,-0.102891371,7.836493969,1.270588875
44.7,-0.528882742,-2.906674862,-1.743059278,-0.407243907,9.249913216,3.530900002,,,,,,,,,,,1.667358398,880.7406616,-1.093519926,6.386443615,1.770688772,,,,-1.093519926,6.386443615,1.770688772
44.8,-0.771297812,0.178920746,-0.731432676,-0.738565922,8.558028221,4.731286526,,,,-0.620403886,-0.729864299,-0.092652477,0.271684796,-1.730832696,-1.026084661,1.147117257,1.667358398,880.7140503,-1.356730461,8.798408508,4.074976921,,,,-1.356730461,8.798408508,4.074976921
44.9,0.530891895,3.058222771,-0.002984524,-0.75606209,8.309626579,5.162046432,-0.078267053,0.29634577,-0.152410761,-0.617119372,-0.72799021,-0.092621222,0.284189403,-1.715769887,-1.010967731,1.142863989,1.109863281,880.8102417,-0.028713871,11.56451225,5.419743061,-0.075747229,0.293215096,-0.167987809,-0.028713871,11.56451225,5.419743061
45,3.495455742,2.356114388,-0.781215668,-0.348704755,8.776724815,4.589891434,-1.156443357,-0.444022328,-0.55558151,-0.640856922,-0.716368496,-0.067787886,0.259899586,-1.65058744,-1.081441522,1.226901293,-0.029052734,880.8959351,3.113062143,9.597611427,3.24466753,-1.153923512,-0.447153032,-0.571158588,3.113062143,9.597611427,3.24466753
45.1,-0.246199951,0.537762642,-2.448872089,0.160402507,9.187169075,3.426452637,-1.188208342,-0.50633055,-0.592844248,-0.678744018,-0.700547576,-0.035632577,0.217910022,-1.524017453,-1.213456035,1.350297332,-0.420043945,880.9557495,0.236889437,9.559326172,1.648654819,-1.185688496,-0.509461224,-0.608421326,0.236889437,9.559326172,1.648654819
45.2,0.008508146,-2.721476555,1.756844997,0.464101285,9.532649994,2.254683495,-1.400789261,-0.892397106,-0.823751152,-0.712763906,-0.688986659,-0.038778041,0.125020832,-1.367793202,-1.333851576,1.653257251,-0.702758789,880.9684448,0.358923405,6.707081795,3.783052683,-1.398269534,-0.89552778,-0.839328229,0.358923405,6.707081795,3.783052683
45.3,-1.30724287,-2.239657402,1.734205723,1.193437457,9.666869164,1.139181137,-1.144226074,-0.048181958,-0.6551525,-0.746249259,-0.662320614,-0.021977743,0.062932059,-0.762142718,-1.401753902,2.321316957,-0.652587891,880.9747925,-0.169890404,7.475177765,2.670390129,-1.141706228,-0.05131264,-0.670729518,-0.169890404,7.475177765,2.670390129
45.4,-0.861327827,-0.116243362,1.759548187,1.564182043,9.678971291,0.343445152,-0.496709436,-0.10804671,-0.175623626,-0.76016897,-0.648265958,-0.001525492,0.025185313,-0.172858804,-1.408165455,2.939538717,-1.157226563,881.0170288,0.636490822,9.824930191,1.974078655,-0.49418962,-0.111177392,-0.191200674,0.636490822,9.824930191,1.974078655
45.5,-0.159373164,4.147136688,2.259319544,1.5060817,9.685637474,0.300908476,0.086055577,-0.524045646,0.113315418,-0.759463489,-0.650283992,-0.015542496,0.004495692,-0.197198927,-1.413535953,2.967792749,-1.98425293,881.1488647,2.780459881,13.79701519,2.294716835,0.088575393,-0.527176321,0.097738363,2.780459881,13.79701519,2.294716835
45.6,-0.192163259,0.701086044,-1.008302927,0.836397171,9.748271942,0.55213654,0.976085544,1.041600823,0.850018322,-0.73536557,-0.67627877,-8.25E-04,0.043380279,-0.583467662,-1.461628437,2.494400263,-2.412353516,881.1517944,0.440279365,10.29153061,-0.136390895,0.97860539,1.038470149,0.834441304,0.440279365,10.29153061,-0.136390895
45.7,-0.260863125,0.779929161,0.752588034,0.131303459,9.666982651,1.643950224,1.10986495,1.164384604,0.818253398,-0.70354867,-0.702269256,-0.009691454,0.10823077,-1.491094828,-1.401823401,1.512536407,0.002685547,880.9728394,-0.224925324,9.915857315,2.222932339,1.112384796,1.161253929,0.80267632,-0.224925324,9.915857315,2.222932339
45.8,-0.258594632,-3.147418022,-1.501567721,-0.191952318,9.415816307,3.01376605,1.536248565,0.924314797,0.370489478,-0.669840634,-0.713916957,-0.010459728,0.201417431,-1.640607476,-1.257633805,1.250179291,1.397827148,880.743103,-0.600598454,6.266802311,1.450050473,1.538768411,0.921184063,0.35491243,-0.600598454,6.266802311,1.450050473
45.9,-0.730381966,-1.066300869,-1.613843203,-0.462230474,8.768224716,4.367488861,1.500818372,0.22182028,0.415693492,-0.638019383,-0.721774697,-0.051073294,0.263370574,-1.676238179,-1.106440306,1.155605793,1.728149414,880.7474976,-1.093519926,7.922635555,2.952743053,1.503338218,0.218689591,0.400116444,-1.093519926,7.922635555,2.952743053
46,0.276230782,3.542966843,0.014929771,-0.61387521,8.407546997,5.010362148,0.310853809,0.139353529,0.038179047,-0.617515862,-0.725958467,-0.067005329,0.296996146,-1.692610621,-1.030062318,1.111466885,0.573364258,880.8314819,-0.112462662,11.90668583,4.752145767,0.313373625,0.136222839,0.022601997,-0.112462662,11.90668583,4.752145767
46.1,1.948707461,4.360923767,-0.193858624,-0.289899349,8.738985062,4.664006233,-0.957912326,-0.404926986,-0.637437403,-0.636024714,-0.715115428,-0.05822926,0.278468311,-1.635991573,-1.073619604,1.205065489,-0.08190918,880.9205933,1.004985452,13.19880962,4.132404804,-0.95539254,-0.40805766,-0.653014421,1.004985452,13.19880962,4.132404804
46.2,0.877901316,-0.707167625,-1.521936417,0.215467289,9.200008392,3.388774872,-1.111239433,0.157679468,-0.569631398,-0.679661453,-0.698792577,-0.026516721,0.221463487,-1.507298827,-1.21721828,1.353308439,-0.433227539,880.9393921,1.600798368,8.633303642,1.837687731,-1.108719587,0.154548794,-0.585208476,1.600798368,8.633303642,1.837687731
46.3,-0.670727372,-1.842485428,0.417006731,0.691140532,9.497215271,2.344272375,-1.37757647,-0.925994635,-0.749836504,-0.713428557,-0.681615651,-0.012717799,0.162043497,-1.284097791,-1.318919897,1.644227266,-0.478149414,880.9491577,0.081355967,7.154539585,2.469393015,-1.375056624,-0.929125309,-0.765413582,0.081355967,7.154539585,2.469393015
46.4,-1.151090384,-2.949943542,2.007306576,1.185691833,9.654278755,1.248767018,-1.093524337,-0.918053389,-0.737008333,-0.743847728,-0.662903488,-0.010269927,0.084522314,-0.811301291,-1.39428556,2.224822998,-0.478149414,880.9442749,-0.031106694,6.637690067,3.421736479,-1.091004491,-0.921184063,-0.752585411,-0.031106694,6.637690067,3.421736479
46.5,-1.021263361,0.699656487,1.809014082,1.622772694,9.650313377,0.732860923,-0.239535347,0.031230463,-0.128587037,-0.761200726,-0.645903111,-0.008413629,0.047575388,-0.403434634,-1.390589595,2.683716774,-1.173095703,881.0680542,0.631705165,10.62413216,2.390429735,-0.23701553,0.028099779,-0.144164085,0.631705165,10.62413216,2.390429735
